50 16268 16268
50.49731458399405
36.342503199027064
-4.136701087980769
54.72213036521504
36.631189150268845
-4.357565810621397
54.331152041053556
36.77367648807633
-4.229460583637178
54.145323021796564
53.77882801386936
-4.708488877481318
51.093417892219094
53.77882801386936
-4.708488877481318
51.093417892219094
36.71589368621498
-3.762972579240578
55.24262177400469
36.87018134295349
-3.6048403621285865
55.55585056543512
37.01999928192564
-3.617652707809788
53.835806504935846
36.911973468367016
-3.5646455457803725
53.98121538455115
44.6830376260636
-3.731952331674746
52.56188712002199
44.68199170353001
-3.597774755723101
52.56731842649612
55.227570852381206
-3.9129775004337306
50.00162950872969
29.080584067507033
-3.085057625135344
58.92534508761425
43.79431659920687
-4.551769392921663
77.26628741221919
36.411853433394924
-2.9669683286900184
55.16466190513289
42.43764190379641
-2.8965760338103883
51.40839355968656
44.596089896151454
-2.9318580398946366
52.701723126876146
27.151403091900338
-2.4786494388257623
54.689105595371295
29.944584660889582
-2.403108907472631
56.14679807738385
41.554995411703274
-2.8799198369931034
62.83107856743822
43.413460459729905
-2.953284272462123
65.75848950764576
36.72340559561292
-2.3830025024586092
54.26782192983346
34.874915525555
-2.137825053172897
50.40508722126411
35.79028782323963
-2.1358013727617395
49.186525337360116
35.30111500609428
-2.073069585136941
49.025655971203946
40.486813778065056
-2.1995549317552707
50.26950718488166
41.18719254286245
-2.3289530010820476
50.368290843455796
43.004085289598976
-2.280426064400319
51.818905652008624
44.092213901905524
-2.2332112408069493
52.1569296776719
51.70785578663178
-2.326554867946201
49.33136929032674
24.959700502427573
-2.630511435813168
69.92123364603924
25.61237627274506
-2.6320071306818758
70.05862803849293
25.55300310706212
-2.494579990171361
66.73783130368543
25.198222190397793
-2.3196757669097217
62.46807786736097
32.050178895442684
-1.745542136497427
55.01228433208965
33.97434979396676
-1.671546485411513
50.80404687141312
33.66230362134683
-1.5236118876431823
49.655511231373
34.36892528515868
-1.738074121565828
49.8773429022053
35.17062383740726
-1.688678210797037
48.81154564882553
35.30254648290098
-0.8470107173157911
32.38905457213336
38.673467456547584
-0.9016029301786009
32.49381004941279
43.05369822993683
-0.9017346742000447
32.237276998318194
66.32744773010481
-0.4780699896385473
24.477839043277605
28.635803446125927
-1.2902905240009688
52.41081829940633
28.782550316323604
-1.183060497208728
52.21868390435287
31.130977597164122
-1.363468237832647
54.59866341653074
19.77298680666719
-0.8206504552968492
33.38957643004689
20.600465286981304
-0.8293565886453536
33.47574532941187
33.529754920123764
-1.0960568429054969
51.01384447996715
34.338950255197375
-1.1401989360608138
49.54077251764657
34.71233544593392
-1.0891082609946698
49.839108515898886
33.63705383692775
-0.5271735603752639
32.50826977054314
34.04279352357929
-0.5847326211461645
32.16871558741268
34.02511886395642
-0.4652477584557508
31.993508062715563
34.07080690345464
-0.4624325595351927
31.932765755791998
35.77950539264289
-0.46642225686095373
31.987089395804965
36.569156176440096
-0.4048031872174507
31.8448884280401
37.23121092260006
-0.3849388374581681
31.66739738458552
43.02169235019889
-0.3048582499680506
31.65560888713723
43.078686752955356
-0.25361608923592016
31.581275449223348
48.12144987832775
-0.3037249569345858
31.611967718417837
48.21765326990294
-0.29779744360381166
31.484071864522335
48.34467737943631
-0.12988117383663822
31.3200208335595
53.30065188243866
-0.180964446776948
30.806885684418923
58.249974657240344
0.2944044915653966
18.949845246712048
58.62283462778592
0.3585415491029119
18.86494591037158
58.58930971996264
0.46522890299221675
18.912788567941643
26.60703836346468
-0.4186148518088841
33.22228765699816
32.44762789183466
-0.23283529647646162
31.444940036045576
34.60931268045625
-0.09615487279961243
31.633364467291024
41.87737088561269
0.1495290213988103
31.05303515498382
42.45979381752471
0.1654626579783124
31.175209398383835
40.87505618040217
0.16438703032876018
30.955035674148732
47.66451052169339
0.22970590421132348
31.067344996703905
59.47636239610222
0.7127855936806184
25.59051787039253
57.15859589446782
0.758086005597532
25.699123224849178
60.18001108985579
0.9389333181460745
19.3798423140383
61.724445019112096
1.03940801628237
19.629137926066743
59.53451583597377
0.8739654069298779
18.927111954452272
59.992452882859496
0.9476629190526911
18.750722999705822
58.83132677852788
1.0150267040260113
19.021913029760476
58.897095094470515
1.0190789787234977
18.93447853510258
32.444557347168136
0.16075184841344436
31.460872014865345
36.470908490143756
0.5140345597098785
26.290651824591663
43.303873678769946
0.6400972323485316
26.91148203803236
32.035100505121136
0.32158933844697907
21.193198656365432
60.57819838012425
1.0571934628553477
19.755824019153746
45.58753061952553
0.9465836401862393
21.306706261170902
45.89007686520753
0.9233152267190863
20.90323011992163
48.99276236847946
1.0672803700918323
20.175220893578114
24.142896487706288
0.12830541609025825
31.996543857559523
41.27213219308754
0.9943042691359036
30.451395099704385
31.904925793034494
0.5484503199709525
27.287020941202172
38.61305327311309
0.9745109818084976
22.39844212606156
32.20055751229035
0.5183313376099478
21.079011898229865
32.07677742339101
0.563758819501949
21.345956772546835
32.071065801829626
0.5640495212352568
21.252778631191987
32.03837901193957
0.6157322810337325
21.2978498184467
40.05518880910515
0.9505634974797159
21.532087732359354
14.552360313363561
-0.14239147687299847
33.88121941359226
15.026896419950843
-0.1490259879774769
33.24927777513422
15.266276920011533
-0.15173427558124541
33.02057492708346
32.05221208017731
0.9119168262318047
21.28834950255404
28.796810306263254
0.8999561347032072
21.20199362528335
28.396432741637028
0.8674083869501305
21.077208185863267
28.119415848909796
0.9140781929599315
21.165364502370227
27.96838686631741
0.9007672287090641
21.089803566480594
31.270581005095785
1.050624266294804
19.831332392052843
26.507353422505822
0.9294345423934274
21.25089276810356
23.66368234880788
0.8982430527609531
21.046566010911683
23.767503800807923
0.9392831001056227
20.909585259494282
24.069638703038333
0.9232557418622478
20.506876285648325
25.822927701526538
1.0459905197409463
19.231191922101807
26.686768950222152
1.1035999334071411
18.847755122182143
28.49576978507292
1.2721722493065346
18.37851035890763
26.627760635286354
1.411863326767838
21.10511787478
24.06788329755026
1.1483275987103354
20.515986540987157
27.644181194641753
1.5726716748418104
20.61814748572811
25.973425868587608
1.1791288609465858
17.980090556727212
25.920975450817803
1.2278617094756858
18.051383999941002
23.56703091367918
1.2733618890164757
21.18652822864483
23.598123008980878
1.292599006700396
21.14571479850819
45.76548163675402
4.344495623258815
24.292649753720603
46.35686104259605
4.439908229976782
23.785880380439263
24.545082733466472
1.385588504766229
19.887839164427138
33.36972564098423
2.439926950805052
18.988593551265353
21.07629743028859
1.4840700965961422
25.891651308775785
31.212969074981245
2.5727022498610603
22.355451973739136
42.63812594508443
4.168023839607152
21.90819498893493
39.7164390348084
4.164220679418839
21.54613045237604
37.57157143728704
3.6779679184180067
19.697710730672696
22.00499038220041
2.236678799204906
27.46383588299063
31.791787085174228
3.258528970283198
21.705685241546554
27.911763182916687
2.5755946307509476
17.923368026616693
32.33908289325734
-14.626833650023041
72.95488550945439
30.870141455406852
-13.673349281713982
72.54703751597286
32.26598498292577
-14.436726551600938
79.55151012732709
32.92152721842261
-13.220354559429516
72.82641046473069
32.860692387034646
-13.113808040243246
72.2446123883934
54.65489386483367
-16.002786808750848
68.73907069345961
62.42473139883222
-15.634727938521738
57.35423333580671
62.22245288410666
-15.55949610553792
57.65370214999838
61.96923680996113
-15.398376924147904
58.031012359323725
62.98745749393993
-15.136909096313614
55.368608810741954
27.897174293138818
-10.921158188214463
66.5499688079019
27.356605505312043
-10.550754389549839
65.48138212123264
33.09564391162557
-12.775324277368194
73.272747093333
43.631852571567364
-15.784451378676462
81.4544280321272
58.28946018453345
-14.582146519462807
62.28060277061993
61.56222866932016
-14.800719741422933
58.6497752613987
62.2684884950571
-14.750997354237763
57.615510866537534
61.96433514062316
-14.503992710974147
58.070661993050166
33.38727355954357
-12.04023707430163
73.5681952296249
32.960723344826896
-12.001551892542167
74.19534652748263
34.264654636010036
-12.228687812163027
74.43253704571258
61.05285578811509
-13.941850831822679
59.42818506681077
63.37342362617113
-13.778479463744317
56.02988792581834
64.38236622305722
-13.707449797499116
54.55236729428958
63.927339517749985
-13.47683054188267
54.05006839467841
64.02719359875238
-13.46980070962182
53.90383959848642
63.977808835730706
-13.556985203634408
55.15130548134415
64.1791071729475
-13.453341136067525
54.859766330332405
65.59211689842897
-13.443336219194475
52.78727266143643
66.14703550017154
-13.404269366347652
51.974636079107746
32.9573343058282
-11.383352692984586
74.22274708501438
49.12431251969495
-11.77331135120668
62.46059920355943
48.868893697432284
-11.543442098184771
61.0625991765133
59.28181470769774
-13.082331283476659
62.057460285927505
59.179940131456725
-12.910557501556607
62.21314224700993
59.93664694925739
-12.857284546196354
61.10500198948148
60.08798804935016
-12.846630926764561
60.88337428921433
60.94705987640369
-13.054569679363622
59.61558673487433
61.50197794076875
-13.015502864348742
58.802950939494636
61.904574845083594
-12.808213759939218
58.21987233541692
63.06534900343901
-12.815967445212706
56.516758660943495
63.92295020113259
-12.755590466364358
55.26086620228055
65.48534065284997
-12.377178224100666
52.982604256245274
65.58623502956777
-12.37007515392798
52.8348520251709
35.19405592263237
-11.513553137717361
79.40583511352571
42.91271332275467
-11.5078454966878
71.58252422351273
56.956344926393555
-12.35131750457295
65.49540749635682
59.17601826383022
-12.195051121573828
62.244862698704104
60.435726058774655
-11.837947103409835
60.40985678725145
63.564918641505024
-11.886066968647674
55.81764801766732
68.24050571340055
-11.856345814101969
52.64631446400651
42.24386325830075
-10.322646858187317
70.82567674724669
57.32289670523805
-11.373824000215908
63.81496831089968
58.06177008748631
-11.468237568492723
63.9058198101202
58.670445607385574
-11.19040462770151
61.8448046793546
59.92733351143717
-11.157955036444331
61.18033666591822
61.44123758005035
-11.14084705176309
58.960090815132176
60.83440135370896
-10.915149694652992
59.85849832586534
61.945708797138856
-11.105332700913872
58.22133060121061
35.94187291471732
-10.081262704333685
77.52392193706041
37.95181079105012
-7.8484281536478155
74.65641762346087
54.57906299424675
-10.777960558537197
70.24291558476325
52.92672653331017
-10.276155615075101
65.82446746920463
53.02262846818822
-10.269404794423107
65.68403303978826
59.46889818443066
-10.384972522525988
61.88090511843255
58.71503341522745
-10.21320969003056
61.81485284029121
58.71406580397884
-10.03617743740539
61.822703933379024
61.48629259366582
-10.153472429468435
58.92982980965517
41.51133600422456
-7.257579655962889
55.32245199523764
41.25987253921448
-7.211658346880594
55.693010402184235
60.321597303967295
-9.430211835831107
60.66466287488589
54.691085831670264
-8.366027693102566
63.30551708423391
60.832214608295715
-7.9156783463388765
57.63823693057251
68.2981402915513
-9.156354334765464
60.79563985728884
43.00158824754563
-8.24036995419091
79.39337193644081
43.36609873396759
-7.685990819848899
75.80557572396658
38.56394562430798
-5.660709132719337
54.62488517680961
43.31546171111298
-5.943143273158489
56.5034718757599
41.961635951045366
-6.733502878591566
73.15101271741064
38.501160782495425
-4.965081018551134
54.216795238126494
42.23197272861102
-4.960945724204526
52.58193220754704
41.91820709032262
-4.827652884573991
51.9113199596421
46.76161663741128
-5.464020762872719
54.186960899500875
46.02772999522594
-5.34215516275662
53.21088254790625
46.191502211428286
-5.2522932074004025
53.64880161149998
46.16537475648346
-5.143245592639564
52.35173679949182
54.54365435774186
-5.626415750357426
52.08568981484784
54.200375892371845
-5.5745707404112945
52.59115395833558
55.14407898617043
-5.6601576384066075
51.20365443505761
37.48087731744294
-4.484337027494399
56.25641742344693
45.94691215760786
-4.4083790628341575
53.3633292792836
52.91290941250332
-4.6562589461426445
51.19382843959907
53.56987121243833
-4.670606343821138
51.03793471871634
61.34072622154861
-5.091447896787368
53.66946977375336
34.247996964274535
-5.636755344020388
84.5065619064058
37.7264832121896
-3.8348738681077688
55.39424907627522
37.805446778535625
-3.676454273602958
54.765914715586185
59.79114724330358
-4.725490571402626
61.6135661158806
41.96761145833146
-4.558546323897337
76.01758035807553
46.771376861290136
-4.8368394870573335
80.7092655871295
37.321145442674535
-3.034088494393182
56.017933504046425
41.84207439980671
-2.867344762246562
50.99040464944627
42.62075824351585
-2.90880581975844
51.514117812850024
44.391890718704026
-3.0257918896371248
53.097331906201305
37.533181243988615
-4.324069846061422
94.28012165685428
47.62407598213213
-3.882079038543525
79.49302333302384
37.34981377349557
-2.389124482647888
54.96984488712335
35.934465190300806
-2.351910576524716
50.983442209349555
35.782241794850705
-2.201575972445938
51.21220680224343
36.1375237600016
-2.208990838195737
50.26484378836227
36.43803392964524
-2.1344842759102547
49.82670542218205
43.15504802895159
-2.2480612224035887
51.906564598695546
25.646114062109284
-2.4685414197549105
66.93999424890335
33.30658595230707
-3.016857475717976
83.33474688454996
43.057784922347636
-2.3788376181390096
64.93907658651015
33.629653048080726
-1.7685304314103651
49.601757532767394
33.178806187565044
-1.6052969483121124
49.17558356343102
34.57969811038717
-1.733567555405356
50.119099479371705
34.552024749578806
-1.6676265586486738
49.7710387249774
35.69743270771498
-1.7063895473083406
49.682148804631694
35.81555258663897
-1.6980737836743276
49.509171120314676
37.571386815734556
-1.0392552657963015
32.55346232302187
37.88661471320102
-0.9043900527912432
32.34829646193596
40.967157172151985
-0.8724839392176126
32.22589499533951
64.61745962623748
-0.44838902192799845
25.453286160917063
67.89004748503935
-0.5727991126579102
24.077327975307913
33.43284214910593
-1.0358641347676167
48.46737237765566
34.416553883072126
-1.0019427135672268
48.10650141780539
24.523262630089718
-0.8267448133373521
33.49364796409738
27.62630257462674
-0.8462141586053646
33.15130246196477
33.63196456824147
-0.5632403640832726
31.953460780366676
43.22495732948054
-0.31548708724775965
31.744215168286296
44.74136926179211
-0.32527571963617313
31.55159222006488
48.5002376332069
-0.310249416946933
31.77725519168041
48.56002994533222
-0.30604027514621357
31.689700607935112
50.69445235092887
-0.2860468165878225
30.716069494689386
53.10688015937373
-0.2505960947891197
30.93035595341145
53.139063937957815
-0.19068303533726527
30.88531058956014
61.68589689068527
-0.055513469757741074
29.76808780106537
57.78286815386643
0.15254773385111692
19.02316751639149
57.87278975804515
0.31992957064226735
18.897328956844174
26.75160861672267
-0.4513780035425402
33.143854795890874
26.66418108739041
-0.4251949054332457
33.1474150860434
32.448919205985604
-0.32608220506357155
32.56402183937349
32.849378423517365
-0.27279676626449767
32.35009542511078
32.144024683371775
-0.26271210738048945
32.467471572311865
33.162722231669534
-0.25585488285427094
32.079158924805995
34.767745350495396
-0.12210712113642802
31.700198930545675
45.538281299485554
0.15799543485274803
30.752264848132786
44.95506658330353
0.18424674298434623
30.908369299463306
57.810193328876984
0.6913090919704726
19.002634758067032
57.809610429037384
0.7986353423710507
19.00739171768303
58.56008005942397
0.8815391907010369
18.777451091695465
35.772485312539544
0.14972343348655337
31.286898701206468
35.94890994407904
0.15762542914567657
31.244133150528377
41.73489667257223
0.6100816401791274
26.50553505982335
52.965210993439214
0.7260036186521602
26.11138525558183
45.27778811458602
0.6326082734997153
26.25608336597243
45.28159796937617
0.6717527087481385
26.55423238284108
21.429591290009814
-0.10896277891358208
32.644606495945204
29.48866843069127
0.16756992077255772
32.001488292063314
29.524015098030212
0.1700586631282811
31.949718991413157
28.10231061304654
0.16150844691208804
31.69585603290477
31.50721698656559
0.5168846932742328
26.974738978588913
36.708791922131695
0.531311145031834
26.717592955943058
21.59295710082955
0.15135543043313854
32.11365381578197
21.659578096679937
0.15600185870867522
32.09068959041743
33.756541066256695
0.8902527793346644
21.81541293379113
35.60861682862817
1.073399399358167
20.847357385229166
31.448882939998985
0.9923302583084228
20.82358097088877
31.079581740215758
1.0129127828799454
20.825597131679885
34.2524859391451
1.1989879840745585
18.976151966385615
18.332707410533693
0.24285007797575686
30.85696654139257
26.793602489699943
0.9170073836026331
21.337646445325106
28.6075142381087
1.050937776101644
20.509068613719773
28.842058183800813
1.0534913268305015
19.18815563224529
28.612448594753545
1.6073691528560345
21.869039625162134
27.119321281668988
1.4130945681637284
21.357005883840063
35.835598656004876
2.3333617054131253
20.56010616310278
26.567800788488675
1.215387596534921
18.4027682431449
27.811044631044304
1.6719153984625672
20.53604001646297
32.22973512890403
2.1164461722479744
17.9044808688432
35.615691403352436
3.336650656075276
26.4518452569857
82.92428149811612
10.145101642209182
28.217408149712018
44.199111282362104
4.322273572416408
22.282463256978033
29.613836047952187
2.2115926088352076
20.798879233392864
62.660753806563406
6.851487221942759
21.350494207628653
59.55927428877586
6.335716715771569
19.778822446064655
36.50846579482442
3.4688605482190327
19.484229710346547
39.10158895849402
3.745477599112588
18.32379264342876
92.61156474183382
15.16422249170387
26.01097873552719
47.42986318800868
6.940168153269765
17.638027367966462
51.46860774819375
-15.417126060732343
62.82604154582863
54.117617291800954
-15.88021463013975
68.24179647540825
63.57807177459152
-15.292652720424254
55.27934994599404
33.66693588464358
-13.153436380764987
78.03313899559623
50.69383513450675
-13.97516537407254
66.17323530701026
50.391375861365425
-13.41242892616895
61.764539494870135
50.445536119128036
-13.266085460124732
60.74995618121194
50.51167173213053
-13.325637763857923
61.57249022814511
50.39076887885429
-13.259141190640692
61.772109901426745
54.49932794780957
-13.421641673656774
58.98212318380068
64.34367550841466
-14.538974157552543
55.30754478668457
64.4361553806961
-14.442667287361656
55.16116759177001
64.07964243515772
-14.286604241499656
54.50629833888681
64.94777573854452
-14.66519381907031
54.31895106876313
33.466024361134615
-12.259247539792256
75.47030258830509
33.26770529896245
-12.005123634849069
74.40690750028203
33.78349224023144
-12.027271209024189
73.56650961157615
42.32388741695631
-13.810084989916536
78.78084086656172
61.136938768539316
-13.920867097263478
59.311244371693746
64.38660860876472
-13.65010781871327
55.275883909031734
64.9432451830919
-13.514744031500134
54.375775030609276
42.11543836078685
-7.290757034274723
76.44625846025698
49.621858233704785
-12.020464970396107
63.07676281914696
49.682829065664244
-11.88643818571759
62.05056586508964
58.42936945599716
-12.85544042278198
61.35448740159993
59.31282301091805
-12.94414401479209
61.105245153155565
60.530274081188445
-13.000824084513996
61.579938091535574
61.17943717645122
-13.041071392082435
59.279908294146495
63.454812616084354
-12.843261007197135
56.82705959716774
66.0080195191818
-12.716944225423669
52.67716204439752
33.87691163329781
-10.881279806495694
76.30190210696165
43.66934877956462
-11.754650503721606
72.77584425950356
55.00442344309224
-11.839813233824307
63.533993231641105
59.33761586188131
-12.144587169694152
62.315987998773664
59.81823243009994
-12.337758797388963
64.03496599062478
60.20292932090241
-12.40869150768149
62.13815171742777
61.73395016498191
-12.102811912904723
59.6595792117668
64.55610360039927
-12.207429025418243
56.32972735588541
50.22626796674647
-10.43897273125638
64.07740521862084
50.33880956935931
-10.273411531972155
61.98503694373846
59.78170315677276
-11.558881942230776
62.86021941125325
61.034795027264515
-11.5198108324058
62.090185182353125
61.49838900680232
-11.237379744246823
60.08015772956743
61.590872370740236
-11.141071033857106
59.933782219666384
61.451277172584255
-11.064292705381476
60.16427281234837
62.42670278183309
-11.159264926168186
58.572693801154955
50.32101952904646
-9.694691146931692
62.988398634627444
50.41589402025309
-9.423563109575518
61.896124968038805
57.46355402584227
-10.05627209761217
61.87791054083745
56.96424209742009
-9.840794196778061
60.43034428642071
61.35600498087542
-10.452630961692444
60.3456154607312
61.72733324403913
-10.421386019585556
59.74263265482929
61.540625710207266
-10.171520218029688
60.057239165077064
69.45553258408799
-10.372586114145518
52.40143134511469
61.12155611574862
-9.723559572026781
62.0262031189547
63.85050486634745
-11.730117260648418
57.498602392655364
68.76612035461648
-9.080300280859031
49.612399228908906
69.32785437502984
-8.76468962091945
48.711750402112685
37.815371265029924
-5.878326402658345
52.82808733084728
53.80224477656795
-8.199669342382094
62.40339775584626
63.978886317839084
-8.588651173492993
57.4247143318306
63.837836948340566
-8.511072400449837
57.65760598601882
62.677255184880046
-8.27106654265218
57.047285751570584
43.18006653360456
-8.202383852565879
79.69079248193256
42.38474118330543
-8.080322836746902
78.92812428470434
37.118936478310104
-5.418704229240221
52.553549736203394
36.87411593160632
-5.342440233433885
52.49125376091709
54.55975434380979
-6.595504457435821
52.52408650454288
52.19916186261895
-6.245854788296839
50.4912863613861
51.14925857968278
-5.91193246543278
49.8921399002924
52.1235884326744
-5.969544140558804
49.839507670005474
72.30057606603454
-7.270865668524804
47.904477714755146
71.98820411543336
-6.989726792051694
47.074627306376016
42.64536127722679
-7.010648823235697
74.64631169723089
36.98435116560464
-4.742810487014233
52.33762500792345
42.87754155080145
-5.074760292260969
53.27204918401496
46.40957331292529
-5.458694220172219
53.30006972611748
46.5740396930628
-5.43828801653191
53.72644897493586
46.50425371451513
-5.312053010161923
53.845451849962515
50.45191177297629
-5.362112813287972
49.563504271847904
53.90366358479751
-5.607914204805129
50.18394342265822
72.39268477429704
-6.062788003728576
47.80652145563495
73.9291416192799
-6.164790349704348
48.09125652559463
41.84741425698647
-4.48849754048962
52.63159498841249
41.52359000378686
-4.3107314476553364
52.04329788206793
42.47274031885618
-4.435879230222113
51.616151955014445
46.269264562747864
-4.749458635388988
53.55891823141969
46.467278638274124
-4.720681961799069
53.931044185527234
59.72027960268235
-5.615406677311986
58.39602325236295
49.82777170944272
-4.547285501197821
49.88814384510756
49.93329775876887
-4.538406268419875
49.71679018242226
50.24960324337931
-4.444704922913296
49.206034150696716
50.60187478056637
-4.549233955967136
48.62822178105504
50.53099845811258
-4.421026410746115
48.74908398010994
70.29901367750378
-5.194517134444524
47.284679263186774
71.78978770115522
-5.27076025703348
47.47144652231913
37.67555777658676
-5.402817933376664
80.05422653672147
36.52947501628436
-3.6003791683813873
53.127044833259426
42.595224080329416
-3.769624352516463
51.445453049899825
40.37021396561379
-3.4736972374278103
49.756222698008386
44.71043751014923
-3.8840617012234944
52.18660784081001
45.573677157901784
-3.8632157099297246
53.374008711998925
53.03045167373323
-3.7988537341362267
48.4569067812645
44.122504509203985
-4.5947225720704346
76.24976914132593
50.18104196982983
-5.2620359314761345
82.63985539902589
50.324015459229905
-5.067303868240835
82.41553889488375
27.65257467602242
-2.5396810207409297
55.645174972243694
36.14491553916379
-2.638343659333003
54.25828745106249
36.24376481279509
-2.601305413593596
54.56889574913309
36.357534006874914
-2.537384321103551
54.38648540450516
41.4257422810784
-2.465735970233174
50.653942741409296
41.81032012765127
-2.4045502748826184
50.56598319261451
49.15691541466975
-2.27042856584457
47.61080276645069
67.30834998534935
-1.1861206881550448
23.796530646759198
43.52301940185528
-2.9625055911482336
75.30830072047088
44.005083805584036
-2.8769494965528586
73.56062018518142
42.806131315615204
-2.5688185192934982
66.7360948021313
42.40671045295484
-2.5286051839765413
65.80155531863605
41.74175998137657
-2.4100676752237056
64.6037993158059
35.93199994790356
-1.986930489247212
54.16879210734727
34.67183118854294
-1.9070942074290618
51.07579397753163
35.23093871656266
-1.9042542756566472
52.220795940869806
34.22148691312394
-1.8236103049862857
50.25250779394478
34.860828942784636
-1.721022657048283
49.21639479488297
35.39861351023011
-1.822138950799657
48.3368083979026
41.15300081474304
-1.7350439271837947
48.55698901199143
45.65179309967611
-1.6042121102106033
46.56399898148609
45.5365156178904
-1.5360563376980494
45.08155925401231
45.59754175937522
-1.4725065117970018
44.98497177891828
36.80460156469733
-1.019478273979053
32.42598712153014
36.981069921815106
-1.0159280274139915
32.38173139458165
65.15298208430019
-0.5072198309477766
25.120195333793713
65.32911741578734
-0.5594843916993524
24.83128985845824
68.75283999160771
-0.7002181285003771
23.78873512044
29.964008827952078
-1.4707515139007503
52.58329868937545
30.00876959132497
-1.4093619981409717
52.184362273420376
30.14806055048009
-1.5204533680395986
51.627611368695455
32.34426679012735
-1.4470494754262202
49.71786294320506
33.83807103702945
-1.43541950352989
50.139588522916924
34.36924706984232
-1.3907234794540198
49.27703321208942
35.05736317066956
-1.1537489982741214
48.54199294100508
35.703670273493834
-1.3085740834497575
47.86240948051177
23.577539908370802
-0.8968897729835956
33.609829340711265
24.315471305723257
-0.9450626197829387
33.35969678177827
24.341127746618767
-0.8686646771386022
33.321221863268526
40.21823980910977
-1.215468769323881
47.690159238943075
24.94969842677807
-0.910676369437917
33.44269100105096
26.962926593888998
-0.8945523042924035
33.360756791509544
26.78448332455646
-0.8395610454642777
33.28382434172141
28.33916775726197
-0.8865195970296701
33.08339065970256
43.51275031500037
-1.0503897409883396
43.76321581095221
30.263390870257574
-0.8070198089420144
32.748898561657285
34.48008605188032
-0.660497855084536
31.99591003258651
35.7618741422202
-0.7578971982262224
32.268252842191856
45.270742566002
-0.42516514920448356
31.576459453431653
48.228159481690085
-0.3645392693948213
31.559957452576278
50.42194225156083
-0.2846436003221082
30.659726305044636
53.77969906988135
-0.21595725205524374
30.644710271528798
55.96726735254987
-0.13989002954978003
29.838618508325183
56.34127303213865
-0.1309264296653555
29.803564186367865
62.548231120240274
-0.25679961995262257
29.370168996269204
54.433543693272576
0.10524402968057767
19.000292744361065
30.381036298922737
-0.9659168872524768
52.9336862900081
20.45545594508576
-0.7922734822894133
33.870057489183715
29.925468004496942
-0.43524674871964864
32.54275758472194
31.94060604209536
-0.46728099009588797
32.52897113085879
32.08968088817179
-0.4606449286766021
32.463294518712246
32.22239829802891
-0.45543138251378
32.42555586325948
31.732003092138324
-0.4402534663610238
32.52037641507222
32.02713051563408
-0.36053727440017147
32.39273861636637
32.141640622425804
-0.3564244005198801
32.383210970205205
32.67986142619829
-0.40127398659140967
32.22587148156411
32.63193786061731
-0.36566959729490667
32.12314363612147
32.68991053662868
-0.32146403535852475
31.84986166685384
34.85730014381921
-0.24162103281898084
31.60579707657606
36.489486552044866
-0.22373048373406973
31.561205109338015
38.64102045845566
-0.24139673449391713
31.738275034712103
39.617583616100376
-0.15375098351017963
31.22350249877342
40.021820082265506
-0.13776284463181654
31.117301561581495
49.99498862114258
0.19224609172020557
30.464241773302696
51.53697856097841
0.19138209412206375
30.27526559725812
30.98924418322136
-0.09171743089883183
31.756137710390767
31.03847274669529
-0.02466681939374593
31.67890118309636
31.858823470680818
-0.08750371243103161
31.81518694289352
32.79906966349222
-0.039371317053069566
31.504911319207764
35.69442840570285
0.13140066770575975
31.10012622330284
35.23783012610561
0.14470813932238857
31.210626634136478
36.917514958311045
0.14688435367746516
31.110628476846486
47.27048094154946
0.7439543696912007
26.914623402526452
47.12415329893289
0.7404012292897179
26.79818302879452
31.498878071589594
0.14221736917076083
21.232284163874027
31.473104454972514
0.1888381845434947
21.276234714455523
56.892820590262616
1.1597389165601273
20.654543371833633
55.940620825219234
1.169600557661533
20.82979680129461
25.409214124176074
-0.020787624402157867
32.21794653664544
33.92346173029706
0.5011799847635441
27.006214439153283
51.32184702594911
1.0357810258077897
28.793652134532472
41.83405973803441
0.9483575574800747
20.719152372638305
19.955247467012118
-0.10370963658534926
32.70552241680084
25.461333651921237
0.1598700453525438
32.140888956893626
24.896678425011533
0.1477488163267593
31.977540821640794
30.96336126702903
0.8791469533041054
21.66582517430476
30.56109076639959
0.8709190145711454
21.595426800063997
33.49220481087088
1.0301660218948265
20.700965111640222
38.55429241447088
1.5216103031265278
18.735746600945305
26.906040017692543
0.8063366428103771
21.549401526413916
26.425415000414866
0.9086606416183314
21.482357297869783
27.905755569001464
1.0366724475460423
19.356960247734275
30.508620164868645
1.2930622092546527
18.149311706410224
27.62943759695331
1.1578653458284525
18.528510617343482
28.91335205035577
1.7399591123704499
21.934013940195786
24.905395194129266
1.5063139409879556
24.037055595209612
25.02182479227786
1.4962134701859782
23.358897540742245
24.403239626298483
1.3926798850211017
23.097941813899773
35.66350942095986
2.65764399929817
17.126417368037778
25.126781795648856
2.123894688441058
27.812010388050922
24.72039791139969
1.557866782825222
22.588869197587
56.06737441329818
6.315071919293704
19.519842784850585
58.36071849283795
6.662589046240753
18.038102790353587
34.72512865645905
3.200153547080886
18.026501791934358
27.510512608048636
3.1678382110624836
29.873606943120294
27.67684405152381
3.06335862321855
28.25862540157071
28.554683524444204
2.884586498929843
24.51035706516909
30.43259206718734
3.0935995718621228
19.293252037972202
134.89227430786192
-27.664670113143153
43.86622449278236
47.68941739078984
-18.003715536686475
89.27506178128678
60.136036121703036
-14.89463685994334
56.74645559803094
63.479650324504235
-15.986319519933337
58.16884055132361
63.974590043157676
